url,product_name,current_price,original_price,discount,rating,review_count,colors,sizes,description,features,image_urls
https://www.jcpenney.com/p/st-johns-bay-super-soft-mens-crew-neck-short-sleeve-quick-dry-big-and-tall-t-shirt/ppr5008392020?pTmplType=regular&searchTerm=tshirt,St. John's Bay Super Soft Mens Crew Neck Short Sleeve Quick Dry Big and Tall T-Shirt,12.99,25.0,48.0,4.5733,382,"Black , White , Signature Navy , Oatmeal Htr , Charcoal Htr","6x-large , medium tall , 2x-large , large tall , 2x-large tall , 4x-large tall , 5x-large , 3x-large tall , 4x-large , x-large tall , 5x-large tall , 3x-large","Deemed a Gotta-Have-It item for value you can count on every day! This St. John's Bay men's big and tall short-sleeve t-shirt makes casual style effortless. Made from a soft cotton-jersey blend with recycled fabric and quick-dry properties, this pullover crew neck tee has a comfortable regular-fit. Wear it with jeans and sneakers.","Features: Quick Dry, Moisture Wicking | Closure Type: Pullover Head | Fit: Classic Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 29 Inches | Fiber Content: 60% Cotton, 40% Recycled Polyester | Fabric Description: Jersey | Care: Machine Wash, Tumble Dry | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1124202207170333M | https://jcpenney.scene7.com/is/image/JCPenney/DP0220202607220420M | https://jcpenney.scene7.com/is/image/JCPenney/DP0830202211091796M | https://jcpenney.scene7.com/is/image/JCPenney/DP0220202607220211M | https://jcpenney.scene7.com/is/image/JCPenney/DP0220202607220316M
https://www.jcpenney.com/p/liz-claiborne-womens-boat-neck-short-sleeve-blouse/ppr5008650448?pTmplType=regular&searchTerm=tshirt,Liz Claiborne Womens Boat Neck Short Sleeve Blouse,14.99,34.0,56.0,4.625,16,"White , Blue Yonder , Stone Heather , Signature Navy , Cabaret Red , Seagreen , Coffee , Stunning Orchid","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","Chic and feminine, this Liz Claiborne women’s blouse is made from soft stretch ribbed fabric, featuring a boat neckline and short, fitted sleeves. Pair this regular-fit top with jeans or tailored pants for elevated everyday styling.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Boat Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 24 Inches | Fiber Content: 58% Cotton, 39% Polyester, 3% Spandex | Fabric Description: Rib | Care: Tumble Dry, Machine Wash | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0217202615034185M | https://jcpenney.scene7.com/is/image/JCPenney/DP0217202615034290M | https://jcpenney.scene7.com/is/image/JCPenney/DP0217202615034080M
https://www.jcpenney.com/p/ana-womens-round-neck-short-sleeve-t-shirt/ppr5008551567?pTmplType=regular&searchTerm=tshirt,a.n.a Womens Round Neck Short Sleeve T-Shirt,6.99,16.0,56.0,4.4231,26,"Lemon Meringue Tar , Faded Denim , Moss Green Stripe , Rose Smoke , Burlwood , Birchwood , Black , White , Cortez Red , Red Stripe , Dusky Green , Sea Mint , Birchwood Stripe , Forest Cheetah","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","Essential and easy to style, this women's t-shirt from a.n.a is made from soft cotton-jersey with a classic crew neck and short sleeves. This versatile tee pairs with everything from denim shorts to mini skirts.","Closure Type: Pullover Head | Fit: Loose Fit | Neckline: Round Neck | Sleeve Length: Short Sleeve | Sleeve Style: Drop-Shoulder Sleeve | Apparel Length: 26.25 Inches | Fiber Content: 100% Cotton | Fabric Description: Cotton/Polyester | Care: Tumble Dry, Machine Wash | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0116202609065386M | https://jcpenney.scene7.com/is/image/JCPenney/DP0116202609064971M | https://jcpenney.scene7.com/is/image/JCPenney/DP0116202609065178M
https://www.jcpenney.com/p/st-johns-bay-womens-crew-neck-short-sleeve-t-shirt/ppr5008537771?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Crew Neck Short Sleeve T-Shirt,6.99,16.0,56.0,4.5823,79,"Vibrant Green , Black , Strawberry Freeze , Lindsay Green , Preppy Pink , Solar Power Yellow , Bold Blue , American Navy , Green Splash , Skydiver Blue , White , Limelight , Innocent Pink , Tropic Blue , Tropical Orchid , Cabana Coral , Rose Valley , Alaskan Blue , Oregano , Orchid Bloom , Peach Cobbler , Cabaret Red , Rose Garden","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","The St. John’s Bay women’s crew-neck short-sleeve t-shirt is an everyday essential made for lasting comfort. Crafted from soft knit fabric, it features a relaxed fit and a classic crew neckline. Pair with jeans or shorts for a timeless casual look.","Features: Essentials | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Cap Sleeve | Apparel Length: 26 Inches - Front | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Machine Wash, Tumble Dry | Certifications And Listings: Oeko-Tex Standard 100 | Material: Cotton | Oeko-Tex Standard 100 Label: Hk020 145317 | Oeko-Tex Standard 100 Test Institute: Testex | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0731202507144121M | https://jcpenney.scene7.com/is/image/JCPenney/DP0731202507144332M | https://jcpenney.scene7.com/is/image/JCPenney/DP0731202507144540M
https://www.jcpenney.com/p/st-johns-bay-womens-v-neck-short-sleeve-t-shirt/ppr5008537761?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens V Neck Short Sleeve T-Shirt,6.99,16.0,56.0,4.6349,63,"Vibrant Green , Black , Strawberry Freeze , Lindsay Green , Preppy Pink , Solar Power Yellow , Bold Blue , American Navy , Green Splash , Skydiver Blue , White , Limelight , Innocent Pink , Tropic Blue , Tropical Orchid , Cabana Coral , Rose Valley , Alaskan Blue , Oregano , Orchid Bloom , Peach Cobbler , Cabaret Red , Rose Garden","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium","The St. John’s Bay women’s V-neck short-sleeve t-shirt offers casual versatility with a soft, breathable feel. Designed with a flattering v-neckline and relaxed fit, it pairs perfectly with jeans, shorts, or layered looks for everyday ease.","Features: Essentials | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: V Neck | Sleeve Length: Short Sleeve | Sleeve Style: Cap Sleeve | Apparel Length: 26 Inches - Front | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Tumble Dry, Machine Wash | Certifications And Listings: Oeko-Tex Standard 100 | Material: Cotton | Oeko-Tex Standard 100 Label: Kl020 175227 | Oeko-Tex Standard 100 Test Institute: Testex Ag | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0507202615101577M | https://jcpenney.scene7.com/is/image/JCPenney/DP0801202507225797M | https://jcpenney.scene7.com/is/image/JCPenney/DP0507202615101681M | https://jcpenney.scene7.com/is/image/JCPenney/DP0801202507225589M | https://jcpenney.scene7.com/is/image/JCPenney/DP0801202507225693M
https://www.jcpenney.com/p/st-johns-bay-womens-boat-neck-elbow-sleeve-t-shirt/ppr5008584232?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Boat Neck Elbow Sleeve T-Shirt,9.99,24.0,58.0,4.75,48,"Bold Blue , Americana Stripe , Black , White , Lindsay Green , Cabaret Red , Rose Valley , Alaskan  Blue , Dahlia Purple , Tropical Orchid , American Navy Strp , Laurel Wreath , Preppy Pink Stripe , Mint Crisp Stripe , Preppy Pink , Innocent Pink , Rose Garden","petite xx-large , petite medium , large , x-small , xx-large , petite small , petite x-small , petite large , x-large , small , petite x-large , medium",Switch up your essentials with this women's St. John's Bay t-shirt fitted with a bateau neckline and three-quarter sleeves. The cotton-jersey fabric makes every day wear comfortable and it's easy to pair with everything in your wardrobe.,"Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Boat Neck | Sleeve Length: Elbow Sleeve | Apparel Length: 24 Inches | Fiber Content: 100% Cotton | Fabric Description: Knit | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0216202615030047M | https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509042214M | https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509042630M | https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509043048M
https://www.jcpenney.com/p/liz-claiborne-womens-plus-crew-neck-short-sleeve-t-shirt/ppr5008625758?pTmplType=regular&searchTerm=tshirt,Liz Claiborne Womens Plus Crew Neck Short Sleeve T-Shirt,11.99,24.0,50.0,1.0,1,"Bold Blue , Peach Wip , Black , White , Cabaret Red , Signature Navy , Garden Green , Seagreen , Brunnera Blue , Stunning Orchid","4x , 3x , 5x , 0x , 2x , 1x",,"Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 26.5 Inches | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Tumble Dry, Machine Wash | Material: Knit | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1016202509082497M | https://jcpenney.scene7.com/is/image/JCPenney/DP1016202509081461M | https://jcpenney.scene7.com/is/image/JCPenney/DP1016202509081980M
https://www.jcpenney.com/p/alfred-dunner-womens-v-neck-3-4-sleeve-t-shirt/ppr5008594448?pTmplType=regular&searchTerm=tshirt,Alfred Dunner Womens V Neck 3/4 Sleeve T-Shirt,44.62,59.5,25%,,,White,"petite medium , large , petite small , petite large , x-large , small , petite x-large , medium","This Alfred Dunner women's t-shirt is a beautiful style to wear with jeans or pants for dinner with friends or family. Made from a cotton blend, this pullover tee has a v-neckline, chic embroidered flower and butterfly artwork, plus 3/4 sleeves.","Closure Type: Pullover Head | Fit: Regular Fit | Neckline: V Neck | Sleeve Length: 3/4 Sleeve | Apparel Length: 24.5 Inches | Fiber Content: 60% Cotton, 40% Polyester | Care: Tumble Dry, Machine Wash | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0130202607184353M | https://jcpenney.scene7.com/is/image/JCPenney/DP0130202607184563M | https://jcpenney.scene7.com/is/image/JCPenney/DP0130202607184248M | https://jcpenney.scene7.com/is/image/JCPenney/DP0130202607184458M
https://www.jcpenney.com/p/liz-claiborne-womens-tall-crew-neck-short-sleeve-t-shirt/ppr5008650445?pTmplType=regular&searchTerm=tshirt,Liz Claiborne Womens Tall Crew Neck Short Sleeve T-Shirt,11.99,24.0,50.0,,,"Bold Blue , Peach Whip , Black , White , Cabaret Red , Signature Navy , Garden Green , Seagreen , Brunnera Blue , Stunning Orchid","medium tall , large tall , small tall , xx-large tall , x-large tall",,"Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Apparel Length: 26 Inches | Fiber Content: 100% Cotton | Fabric Description: Rib Knit | Care: Machine Wash, Tumble Dry | Material: Cotton | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1223202511024054M | https://jcpenney.scene7.com/is/image/JCPenney/DP1223202511023016M | https://jcpenney.scene7.com/is/image/JCPenney/DP1223202511025090M
https://www.jcpenney.com/p/st-johns-bay-womens-plus-easy-on-easy-off-boat-neck-short-sleeve-adaptive-t-shirt/ppr5008584256?pTmplType=regular&searchTerm=tshirt,St. John's Bay Womens Plus Easy-on + Easy-off Boat Neck Short Sleeve Adaptive T-Shirt,17.99,32.0,43.0,4.0,2,"Black , White , Alaskan Blue , Rose Valley , Tropical Orchid","4x , 3x , 5x , 0x , 2x , 1x","Switch up your essentials with this adaptive women's plus St. John's Bay t-shirt fitted a wide bateau neckline for easy-on-and-off wear and three-quarter sleeves. Plus, the cotton-jersey fabric and tag-free design supports sensory issues for comfortable, every day wear.","Features: Adaptive | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Boat Neck | Sleeve Length: Short Sleeve | Apparel Length: 28 Inches - Front | Fiber Content: 100% Cotton | Fabric Description: Knit | Care: Machine Wash, Tumble Dry | Adaptive Features: Wide Neck, Flat Seams, Tag Free | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509060114M | https://jcpenney.scene7.com/is/image/JCPenney/DP0204202607165533M | https://jcpenney.scene7.com/is/image/JCPenney/DP1030202509081342M | https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509055071M | https://jcpenney.scene7.com/is/image/JCPenney/DP1029202509055592M
https://www.jcpenney.com/p/xersion-womens-seamless-crew-neck-long-sleeve-active-t-shirt/ppr5008549798?pTmplType=regular&searchTerm=tshirt,Xersion Womens Seamless Crew Neck Long Sleeve Active T-Shirt,22.0,44.0,50.0,5.0,1,"Normandy Blue , Black , Sweet Butter","large , x-small , xx-large , x-large , small , medium","Activate your workout with the style of this women's t-shirt from Xersion. Made from breathable stretch fabric with a textured design, it has a crew neck and long sleeves. Wear it with leggings or track pants.","Closure Type: Pullover Head | Fit: Athletic Fit | Neckline: Crew Neck | Sleeve Length: Long Sleeve | Apparel Length: 25.25 Inches | Fiber Content: 100% Nylon | Fabric Description: Circular Knit | Care: Machine Wash, Tumble Dry | Material: Nylon | Oeko-Tex Standard 100 Label: 11-69628 | Oeko-Tex Standard 100 Test Institute: Shirley Technologies Limited | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP1203202509181998M | https://jcpenney.scene7.com/is/image/JCPenney/DP1203202509182103M | https://jcpenney.scene7.com/is/image/JCPenney/DP1203202509181894M
https://www.jcpenney.com/p/alfred-dunner-port-side-womens-crochet-crew-neck-t-shirt/ppr5008595572?pTmplType=regular&searchTerm=tshirt,Alfred Dunner Port Side Womens Crochet Crew Neck T-Shirt,69.5,69.5,0%,,,Navy,"small , large , x-large , medium","This Alfred Dunner Port Side women's crochet top is an on-trend essential for your warm-weather wardrobe. Made from a cotton blend, this short-sleeve t-shirt has an intricate two-tone crochet design with a bandana hem. Wear it with capris or jeans.","Features: Lined | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: Short Sleeve | Apparel Length: 24.5 Inches | Fiber Content: 60% Cotton, 40% Acrylic | Fabric Description: Crochet | Care: Machine Wash, Tumble Dry | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0313202615074431M | https://jcpenney.scene7.com/is/image/JCPenney/DP0313202615074536M | https://jcpenney.scene7.com/is/image/JCPenney/DP0313202615074745M | https://jcpenney.scene7.com/is/image/JCPenney/DP0313202615074327M
https://www.jcpenney.com/p/alfred-dunner-classics-womens-crew-neck-3-4-sleeve-t-shirt/ppr5008658477?pTmplType=regular&searchTerm=tshirt,Alfred Dunner Classics Womens Crew Neck 3/4 Sleeve T-Shirt,39.99,59.5,33%,5.0,2,"Blackmlt , Denim , Blkwht , Black , Blue","petite medium , large , petite small , petite large , x-large , small , petite x-large , medium","Striking geometric lines create a modern statement in this bold top. The classic crew neckline and three quarter sleeves keep the silhouette easy, while the sharkbite hemline drapes with graceful movement. Finished with a coordinating necklace, it blends artistic flair with polished detail.","Included: 1 Necklace(s) | Features: Removable Necklace | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Crew Neck | Sleeve Length: 3/4 Sleeve | Apparel Length: 24.5 Inches | Fiber Content: 95% Polyester, 5% Spandex | Fabric Description: Ity | Care: Machine Wash, Tumble Dry | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0116202609051193M | https://jcpenney.scene7.com/is/image/JCPenney/DP0116202609050986M | https://jcpenney.scene7.com/is/image/JCPenney/DP0116202609050779M
https://www.jcpenney.com/p/okie-dokie-toddler-little-girls-round-neck-short-sleeve-t-shirt/ppr5008552921?pTmplType=regular&searchTerm=tshirt,Okie Dokie Toddler & Little Girls Round Neck Short Sleeve T-Shirt,5.99,12.0,50.0,,,"Lavender Sky , Madison Pink , Frozen Yellow","4t , 5t , 18 months , 2t , 12 months , 3t","With its knotted front and vibrant yellow color, this Okie Dokie t-shirt for toddler and little girls is a fresh summery style go-to for her collection. The pullover tee is crafted from a soft jersey blend for a regular-fit and has a round neckline. Pair it with a denim skirt and sneakers.","Features: Knotted | Closure Type: Pullover Head | Fit: Regular Fit | Neckline: Round Neck | Sleeve Length: Short Sleeve | Sleeve Style: Fitted Sleeve | Fiber Content: 68% Polyester, 29% Rayon, 3% Spandex | Fabric Description: Jersey | Care: Tumble Dry, Machine Wash | Country of Origin: Imported",https://jcpenney.scene7.com/is/image/JCPenney/DP0929202509033434M | https://jcpenney.scene7.com/is/image/JCPenney/DP0929202509033538M
